x_pixel_global,y_pixel_global,radius_px,diameter_m,contrast,near_landslide,landslide_age
84,88,3,1.8,24.82,True,ancient
32,611,3,1.8,30.59,True,ancient
54,133,3,1.8,20.98,True,ancient
80,943,3,1.8,23.32,True,ancient
4,62,3,1.8,25.9,True,ancient
127,698,3,1.8,26.86,True,ancient
73,691,3,1.8,34.78,True,ancient
20,300,3,1.8,28.82,True,ancient
81,871,3,1.8,30.68,True,ancient
5,504,3,1.8,34.14,False,none
47,170,3,1.8,27.18,True,ancient
18,6,3,1.8,23.64,False,none
27,925,3,1.8,24.69,True,ancient
0,783,3,1.8,36.24,True,ancient
108,197,3,1.8,31.68,True,ancient
49,75,3,1.8,23.08,True,ancient
75,1,3,1.8,32.58,False,none
66,221,3,1.8,26.99,True,ancient
125,498,3,1.8,25.72,True,ancient
11,879,3,1.8,31.93,True,ancient
39,549,3,1.8,28.61,True,ancient
21,805,3,1.8,26.24,True,ancient
47,544,3,1.8,22.81,True,ancient
32,0,3,1.8,32.4,False,none
110,979,3,1.8,22.17,True,ancient
27,320,3,1.8,30.06,True,ancient
48,999,3,1.8,22.44,True,ancient
92,360,3,1.8,24.14,True,ancient
100,832,3,1.8,22.23,True,ancient
40,783,3,1.8,25.02,True,ancient
16,80,3,1.8,24.26,True,ancient
44,321,3,1.8,29.84,True,ancient
115,555,3,1.8,26.17,True,ancient
64,748,3,1.8,27.17,True,ancient
14,394,3,1.8,23.45,True,ancient
68,581,3,1.8,26.1,True,ancient
86,820,3,1.8,29.85,True,ancient
107,931,3,1.8,23.88,True,ancient
91,302,3,1.8,30.36,True,ancient
29,176,3,1.8,23.37,True,ancient
47,718,3,1.8,30.76,True,ancient
20,976,3,1.8,23.26,True,ancient
130,655,3,1.8,27.95,True,ancient
86,746,3,1.8,22.99,True,ancient
7,922,3,1.8,42.13,True,ancient
130,16,3,1.8,49.11,False,none
37,800,3,1.8,32.88,True,ancient
114,781,3,1.8,59.63,True,ancient
26,890,3,1.8,52.29,True,ancient
22,931,3,1.8,54.36,True,ancient
109,829,3,1.8,63.6,True,ancient
89,907,3,1.8,55.42,True,ancient
92,151,3,1.8,44.46,True,ancient
77,334,3,1.8,47.38,True,ancient
62,775,3,1.8,65.34,True,ancient
43,904,3,1.8,44.97,True,ancient
102,315,3,1.8,71.26,True,ancient
74,425,3,1.8,69.95,True,ancient
77,588,3,1.8,72.72,True,ancient
95,874,3,1.8,67.96,True,ancient
30,64,3,1.8,66.14,True,ancient
12,13,3,1.8,73.03,False,none
15,909,3,1.8,65.29,True,ancient
0,445,3,1.8,51.67,True,ancient
24,219,3,1.8,54.86,True,ancient
14,796,3,1.8,49.01,True,ancient
0,295,3,1.8,47.95,True,ancient
94,814,3,1.8,67.69,True,ancient
21,470,3,1.8,59.9,False,none
114,640,3,1.8,60.81,True,ancient
35,868,3,1.8,54.39,True,ancient
27,881,3,1.8,72.62,True,ancient
29,299,3,1.8,48.85,True,ancient
27,490,3,1.8,43.24,False,none
105,727,3,1.8,56.27,True,ancient
50,204,3,1.8,59.67,True,ancient
0,124,3,1.8,33.35,True,ancient
20,122,3,1.8,51.77,True,ancient
0,675,3,1.8,38.19,False,none
100,463,3,1.8,49.38,False,none
34,261,3,1.8,62.64,True,ancient
76,466,3,1.8,39.91,False,none
93,482,3,1.8,40.08,False,none
14,561,3,1.8,53.22,True,ancient
66,350,3,1.8,62.67,True,ancient
46,969,3,1.8,56.06,True,ancient
64,444,3,1.8,44.64,True,ancient
84,365,3,1.8,47.79,True,ancient
130,181,3,1.8,37.3,True,ancient
13,466,3,1.8,38.82,False,none
130,922,3,1.8,59.88,True,ancient
4,614,3,1.8,52.8,True,ancient
59,492,3,1.8,45.92,False,none
55,769,3,1.8,54.11,True,ancient
16,24,3,1.8,68.45,False,none
18,280,3,1.8,52.05,True,ancient
13,817,3,1.8,42.1,True,ancient
14,212,3,1.8,70.71,True,ancient
104,620,3,1.8,82.01,True,ancient
108,999,3,1.8,68.67,True,ancient
123,411,3,1.8,74.25,True,ancient
57,509,3,1.8,86.29,False,none
49,306,3,1.8,90.6,True,ancient
0,487,3,1.8,85.13,False,none
5,995,3,1.8,73.98,True,ancient
34,279,3,1.8,84.35,True,ancient
72,18,3,1.8,84.5,False,none
42,473,3,1.8,89.99,False,none
63,207,3,1.8,106.29,True,ancient
92,473,3,1.8,114.69,False,none
58,414,3,1.8,114.26,True,ancient
87,556,3,1.8,105.33,True,ancient
67,516,3,1.8,104.61,True,ancient
39,183,3,1.8,103.27,True,ancient
121,218,3,1.8,126.83,True,ancient
0,282,3,1.8,125.34,True,ancient
45,804,3,1.8,119.7,True,ancient
46,921,3,1.8,138.51,True,ancient
92,674,3,1.8,131.19,True,ancient
43,703,3,1.8,90.72,True,ancient
40,354,3,1.8,61.8,True,ancient
40,498,3,1.8,60.2,False,none
37,532,3,1.8,80.44,True,ancient
20,365,3,1.8,63.72,True,ancient
84,926,3,1.8,70.25,True,ancient
67,504,3,1.8,66.41,True,ancient
31,899,3,1.8,52.4,True,ancient
34,381,3,1.8,55.43,True,ancient
47,367,3,1.8,60.79,True,ancient
30,374,3,1.8,77.91,True,ancient
20,31,3,1.8,60.99,False,none
45,958,3,1.8,67.11,True,ancient
55,324,3,1.8,68.57,True,ancient
97,567,3,1.8,60.34,True,ancient
130,452,3,1.8,20.97,True,ancient
78,133,3,1.8,49.88,True,ancient
71,326,3,1.8,59.27,True,ancient
96,26,3,1.8,81.0,False,none
106,17,3,1.8,88.48,False,none
109,393,3,1.8,64.12,True,ancient
79,452,3,1.8,67.33,True,ancient
39,96,3,1.8,83.92,True,ancient
121,229,3,1.8,73.19,True,ancient
54,96,3,1.8,82.09,True,ancient
99,999,3,1.8,56.22,True,ancient
114,412,3,1.8,53.84,True,ancient
78,674,3,1.8,55.55,True,ancient
100,384,3,1.8,47.08,True,ancient
99,167,3,1.8,47.23,True,ancient
15,596,3,1.8,51.24,True,ancient
73,491,3,1.8,39.52,False,none
22,144,3,1.8,38.6,True,ancient
130,855,3,1.8,41.57,True,ancient
79,713,3,1.8,46.87,True,ancient
105,147,3,1.8,41.49,True,ancient
91,658,3,1.8,50.45,True,ancient
77,797,3,1.8,35.13,True,ancient
43,579,3,1.8,49.75,True,ancient
38,927,3,1.8,43.0,True,ancient
113,896,3,1.8,37.14,True,ancient
29,991,3,1.8,50.85,True,ancient
118,355,3,1.8,46.51,True,ancient
42,645,3,1.8,53.12,True,ancient
46,150,3,1.8,35.99,True,ancient
87,683,3,1.8,55.71,True,ancient
81,42,3,1.8,38.65,False,none
95,789,3,1.8,38.32,True,ancient
76,56,3,1.8,31.26,True,ancient
72,341,3,1.8,44.98,True,ancient
0,353,3,1.8,33.01,True,ancient
122,423,3,1.8,38.37,True,ancient
44,444,3,1.8,33.53,True,ancient
130,538,3,1.8,33.52,True,ancient
14,641,3,1.8,44.21,True,ancient
80,830,3,1.8,38.2,True,ancient
17,862,3,1.8,40.34,True,ancient
115,925,3,1.8,41.18,True,ancient
56,117,3,1.8,41.99,True,ancient
24,770,3,1.8,48.48,True,ancient
29,183,3,1.8,41.1,True,ancient
37,839,3,1.8,53.68,True,ancient
11,302,3,1.8,34.88,True,ancient
99,505,3,1.8,43.58,True,ancient
39,306,3,1.8,37.58,True,ancient
52,187,3,1.8,34.05,True,ancient
83,953,3,1.8,34.39,True,ancient
48,458,3,1.8,35.0,True,ancient
13,238,3,1.8,36.31,True,ancient
68,933,3,1.8,51.92,True,ancient
77,966,3,1.8,49.21,True,ancient
64,58,3,1.8,32.79,True,ancient
31,555,3,1.8,50.62,True,ancient
41,202,3,1.8,38.71,True,ancient
43,948,3,1.8,45.25,True,ancient
56,904,3,1.8,34.66,True,ancient
98,946,3,1.8,47.51,True,ancient
15,830,3,1.8,42.78,True,ancient
76,232,3,1.8,52.96,True,ancient
102,206,3,1.8,53.0,True,ancient
23,850,3,1.8,38.52,True,ancient
60,387,3,1.8,41.97,True,ancient
17,541,3,1.8,47.61,True,ancient
71,471,3,1.8,46.27,False,none
76,406,3,1.8,53.55,True,ancient
111,458,3,1.8,57.39,True,ancient
26,382,3,1.8,39.97,True,ancient
93,868,3,1.8,48.2,True,ancient
97,337,3,1.8,35.44,True,ancient
45,667,3,1.8,56.81,True,ancient
18,960,3,1.8,47.31,True,ancient
29,117,3,1.8,53.71,True,ancient
78,848,3,1.8,42.74,True,ancient
109,543,3,1.8,53.61,True,ancient
106,37,3,1.8,49.86,False,none
6,268,3,1.8,55.89,True,ancient
36,878,3,1.8,38.37,True,ancient
97,892,3,1.8,46.95,True,ancient
113,226,3,1.8,57.9,True,ancient
0,626,3,1.8,56.42,True,ancient
102,211,3,1.8,58.45,True,ancient
53,214,3,1.8,43.46,True,ancient
72,83,3,1.8,43.66,True,ancient
83,480,3,1.8,45.96,False,none
64,684,3,1.8,49.78,True,ancient
118,845,3,1.8,44.04,True,ancient
42,141,3,1.8,32.25,True,ancient
76,615,3,1.8,53.47,True,ancient
36,711,3,1.8,51.09,True,ancient
34,210,3,1.8,51.15,True,ancient
29,335,3,1.8,44.2,True,ancient
14,848,3,1.8,52.88,True,ancient
45,29,3,1.8,46.5,False,none
19,619,3,1.8,28.65,True,ancient
54,539,3,1.8,38.5,True,ancient
40,252,3,1.8,43.53,True,ancient
79,496,3,1.8,42.27,True,ancient
59,636,3,1.8,52.45,True,ancient
104,0,3,1.8,38.92,False,none
69,549,3,1.8,49.47,True,ancient
55,357,3,1.8,50.17,True,ancient
57,74,3,1.8,46.87,True,ancient
110,959,3,1.8,49.32,True,ancient
21,257,3,1.8,41.3,True,ancient
22,950,3,1.8,21.45,True,ancient
