x_pixel_global,y_pixel_global,radius_px,diameter_m,contrast,near_landslide,landslide_age
337,427,7,4.2,35.28,True,ancient
234,23,7,4.2,32.94,True,ancient
274,51,7,4.2,33.52,True,ancient
80,475,7,4.2,36.71,True,ancient
582,264,7,4.2,25.16,True,recent
383,74,7,4.2,31.51,True,recent
564,604,7,4.2,48.82,True,ancient
533,190,7,4.2,31.97,True,recent
629,193,7,4.2,34.92,True,ancient
550,580,7,4.2,33.45,True,ancient
585,85,7,4.2,36.53,True,recent
288,318,7,4.2,43.18,True,ancient
383,363,7,4.2,45.42,True,ancient
596,623,7,4.2,49.41,True,ancient
404,524,7,4.2,41.78,True,ancient
271,81,7,4.2,42.61,True,ancient
250,502,7,4.2,45.46,True,ancient
251,315,7,4.2,43.34,False,none
388,504,7,4.2,52.21,True,ancient
244,529,7,4.2,41.05,True,ancient
499,394,7,4.2,45.01,True,ancient
272,496,7,4.2,43.63,True,ancient
247,161,7,4.2,34.67,True,ancient
255,367,7,4.2,39.63,True,ancient
639,262,7,4.2,36.79,True,ancient
534,639,7,4.2,35.5,True,recent
223,527,7,4.2,41.63,True,ancient
551,6,3,1.8,34.31,True,ancient
599,58,3,1.8,31.26,True,ancient
495,54,3,1.8,29.83,True,ancient
516,499,3,1.8,23.81,True,ancient
325,66,3,1.8,35.42,False,none
73,537,3,1.8,32.39,True,recent
230,529,3,1.8,32.53,True,ancient
545,207,3,1.8,36.56,True,recent
535,224,3,1.8,39.67,True,recent
280,280,3,1.8,35.05,True,ancient
455,508,3,1.8,34.22,True,ancient
63,378,3,1.8,38.86,True,recent
465,169,3,1.8,40.28,True,ancient
3,106,3,1.8,44.09,False,none
205,522,3,1.8,40.74,True,ancient
166,613,3,1.8,33.86,True,ancient
309,310,3,1.8,34.94,True,ancient
520,0,3,1.8,27.46,True,ancient
300,475,3,1.8,25.26,True,ancient
176,44,3,1.8,40.76,True,ancient
185,576,3,1.8,33.06,True,ancient
444,200,3,1.8,31.84,True,recent
94,578,3,1.8,39.02,True,ancient
587,334,3,1.8,44.44,True,ancient
508,100,3,1.8,31.68,True,ancient
445,546,3,1.8,37.46,True,ancient
612,116,3,1.8,32.2,True,recent
62,507,3,1.8,33.97,True,ancient
43,440,3,1.8,34.08,True,recent
510,575,3,1.8,23.29,True,ancient
560,337,3,1.8,33.52,True,ancient
595,573,3,1.8,25.45,True,ancient
441,508,3,1.8,31.43,True,ancient
281,8,3,1.8,32.37,True,ancient
167,635,3,1.8,37.37,True,ancient
219,44,3,1.8,35.46,True,ancient
556,470,3,1.8,38.01,True,ancient
312,486,3,1.8,28.55,True,ancient
580,489,3,1.8,41.77,True,ancient
260,168,3,1.8,40.77,True,ancient
628,493,3,1.8,29.44,True,ancient
290,384,3,1.8,34.44,True,ancient
306,116,3,1.8,34.8,True,ancient
531,35,3,1.8,33.93,False,none
569,273,3,1.8,35.35,True,ancient
92,192,3,1.8,34.62,True,ancient
358,62,3,1.8,29.82,True,recent
28,368,3,1.8,33.92,True,recent
527,265,3,1.8,32.64,True,recent
27,379,3,1.8,31.75,True,recent
107,18,3,1.8,34.95,False,none
346,177,3,1.8,24.19,True,ancient
562,546,3,1.8,24.01,True,ancient
83,102,3,1.8,33.74,False,none
570,577,3,1.8,27.4,True,ancient
592,556,3,1.8,29.68,True,ancient
345,163,3,1.8,33.21,True,ancient
89,181,3,1.8,26.52,True,ancient
478,247,3,1.8,24.71,True,ancient
111,143,3,1.8,31.03,True,ancient
313,22,3,1.8,34.85,True,ancient
558,198,3,1.8,30.01,True,recent
530,384,3,1.8,24.37,True,ancient
521,177,3,1.8,27.43,True,ancient
501,265,3,1.8,30.98,True,ancient
83,603,3,1.8,32.6,True,ancient
183,58,3,1.8,30.31,True,ancient
278,567,3,1.8,32.51,True,ancient
477,628,3,1.8,26.55,True,ancient
498,503,3,1.8,23.28,True,ancient
216,579,3,1.8,35.72,True,ancient
178,534,3,1.8,35.28,True,ancient
507,105,3,1.8,28.74,True,ancient
538,176,3,1.8,29.53,True,recent
338,7,3,1.8,29.1,False,none
139,504,3,1.8,23.96,True,ancient
446,639,3,1.8,34.6,True,ancient
117,459,3,1.8,32.65,True,ancient
341,168,3,1.8,31.57,True,ancient
118,597,3,1.8,28.75,True,ancient
485,582,3,1.8,34.87,True,ancient
541,15,3,1.8,36.03,True,ancient
408,569,3,1.8,39.24,True,ancient
633,469,3,1.8,32.09,True,ancient
254,175,3,1.8,34.94,True,ancient
121,594,3,1.8,30.94,True,ancient
45,102,3,1.8,30.16,False,none
171,624,3,1.8,27.38,True,ancient
396,488,3,1.8,21.21,True,ancient
449,109,3,1.8,31.58,True,ancient
542,150,3,1.8,31.05,True,recent
299,478,3,1.8,30.48,True,ancient
546,333,3,1.8,33.62,True,ancient
184,500,3,1.8,32.27,True,ancient
531,58,3,1.8,36.4,True,ancient
593,20,3,1.8,31.69,True,ancient
524,522,3,1.8,31.63,True,ancient
547,320,3,1.8,28.81,True,ancient
510,263,3,1.8,32.84,True,recent
551,309,3,1.8,32.76,True,ancient
63,562,3,1.8,33.58,True,recent
223,53,3,1.8,36.84,True,ancient
547,549,3,1.8,31.22,True,ancient
367,18,3,1.8,26.69,True,recent
291,66,3,1.8,29.44,True,ancient
191,62,3,1.8,36.95,True,ancient
146,520,3,1.8,38.52,True,ancient
601,361,3,1.8,37.12,True,ancient
310,501,3,1.8,38.9,True,ancient
569,416,3,1.8,45.25,True,ancient
566,22,3,1.8,38.35,True,ancient
154,639,3,1.8,29.3,True,ancient
133,571,3,1.8,43.06,True,ancient
111,0,3,1.8,49.42,False,none
252,494,3,1.8,41.5,True,ancient
581,369,3,1.8,39.8,True,ancient
625,0,3,1.8,27.64,True,ancient
560,619,3,1.8,44.7,True,ancient
560,311,3,1.8,49.47,True,ancient
92,128,3,1.8,40.33,True,ancient
253,387,3,1.8,37.7,True,ancient
82,379,3,1.8,36.01,True,recent
579,616,3,1.8,32.46,True,ancient
210,174,3,1.8,38.08,True,ancient
359,126,3,1.8,42.91,True,recent
240,564,3,1.8,33.3,True,ancient
569,112,3,1.8,38.52,True,recent
99,559,3,1.8,37.29,True,ancient
122,568,3,1.8,44.22,True,ancient
82,540,3,1.8,40.25,True,recent
373,47,3,1.8,41.53,True,recent
105,564,3,1.8,32.21,True,ancient
527,354,3,1.8,39.02,True,ancient
448,393,3,1.8,43.36,True,ancient
572,375,3,1.8,39.05,True,ancient
609,33,3,1.8,35.15,True,ancient
336,536,3,1.8,43.26,True,ancient
500,272,3,1.8,37.51,True,ancient
177,219,3,1.8,43.77,True,ancient
283,243,3,1.8,36.66,True,ancient
481,173,3,1.8,39.97,True,ancient
323,565,3,1.8,44.28,True,ancient
515,608,3,1.8,35.94,True,ancient
258,449,3,1.8,33.32,True,ancient
379,535,3,1.8,46.92,True,ancient
619,207,3,1.8,40.3,True,ancient
443,91,3,1.8,39.55,True,recent
128,23,3,1.8,34.89,False,none
493,0,3,1.8,38.57,True,ancient
639,104,3,1.8,30.48,True,recent
193,548,3,1.8,36.47,True,ancient
374,44,3,1.8,42.92,True,recent
314,384,3,1.8,38.3,True,ancient
615,510,3,1.8,20.65,True,ancient
528,572,3,1.8,38.28,True,ancient
565,288,3,1.8,36.86,True,ancient
591,223,3,1.8,32.11,True,recent
248,52,3,1.8,42.88,True,ancient
89,488,3,1.8,35.86,True,ancient
270,74,3,1.8,33.33,True,ancient
480,512,3,1.8,42.03,True,ancient
370,124,3,1.8,39.04,True,recent
398,462,3,1.8,36.42,True,ancient
327,112,3,1.8,42.04,True,ancient
510,393,3,1.8,20.02,True,ancient
625,217,3,1.8,32.84,True,ancient
312,421,3,1.8,32.18,True,ancient
249,541,3,1.8,27.78,True,ancient
587,151,3,1.8,35.86,True,recent
567,424,3,1.8,33.39,True,ancient
526,143,3,1.8,41.87,True,ancient
414,54,3,1.8,28.1,True,recent
608,385,3,1.8,35.57,True,ancient
452,155,3,1.8,38.2,True,ancient
295,276,3,1.8,38.16,True,ancient
535,299,3,1.8,40.07,True,ancient
292,617,3,1.8,36.93,True,ancient
486,594,3,1.8,32.36,True,ancient
317,603,3,1.8,36.12,True,ancient
147,614,3,1.8,33.97,True,ancient
415,171,3,1.8,39.67,True,ancient
342,336,3,1.8,47.97,True,ancient
553,186,3,1.8,39.31,True,recent
41,385,3,1.8,37.23,True,recent
258,538,3,1.8,24.96,True,ancient
477,398,3,1.8,39.0,True,ancient
461,613,3,1.8,38.21,True,ancient
557,459,3,1.8,34.55,True,ancient
391,497,3,1.8,40.43,True,ancient
88,594,3,1.8,33.91,True,ancient
520,274,3,1.8,31.76,True,ancient
34,22,3,1.8,29.29,False,none
613,423,3,1.8,32.77,True,ancient
154,485,3,1.8,33.02,True,ancient
24,55,3,1.8,41.94,False,none
420,121,3,1.8,36.96,True,ancient
29,530,3,1.8,37.91,True,recent
304,592,3,1.8,37.48,True,ancient
248,590,3,1.8,36.31,True,ancient
480,96,3,1.8,27.71,True,ancient
327,82,3,1.8,28.41,False,none
320,160,3,1.8,39.72,True,ancient
18,10,3,1.8,38.16,False,none
108,553,3,1.8,39.5,True,ancient
623,272,3,1.8,37.84,True,ancient
100,461,3,1.8,24.41,True,ancient
0,556,3,1.8,28.81,True,recent
472,185,3,1.8,33.28,True,ancient
334,189,3,1.8,37.08,True,ancient
542,360,3,1.8,20.74,True,ancient
534,284,3,1.8,24.33,True,ancient
21,405,3,1.8,29.52,True,recent
638,409,3,1.8,35.7,True,ancient
39,589,3,1.8,23.18,True,ancient
14,60,3,1.8,23.29,False,none
124,81,3,1.8,21.12,False,none
295,222,3,1.8,24.22,True,ancient
162,599,3,1.8,23.1,True,ancient
523,219,3,1.8,21.5,True,recent
172,581,3,1.8,26.27,True,ancient
582,154,3,1.8,23.85,True,recent
461,182,3,1.8,25.01,True,ancient
8,16,3,1.8,26.58,False,none
36,545,3,1.8,21.61,True,recent
574,38,3,1.8,24.17,True,ancient
91,112,3,1.8,22.6,False,none
254,128,3,1.8,26.04,True,ancient
332,567,3,1.8,21.72,True,ancient
586,209,3,1.8,26.9,True,ancient
9,442,3,1.8,22.07,True,recent
275,150,3,1.8,24.97,True,ancient
112,528,3,1.8,24.65,True,ancient
57,540,3,1.8,21.38,True,recent
101,635,3,1.8,26.71,True,ancient
563,160,3,1.8,23.74,True,recent
545,68,3,1.8,27.02,True,ancient
432,505,3,1.8,31.04,True,ancient
588,450,3,1.8,23.4,True,ancient
174,202,3,1.8,30.31,True,ancient
434,408,3,1.8,31.69,True,ancient
79,0,3,1.8,42.06,False,none
141,146,3,1.8,21.79,True,ancient
639,198,3,1.8,29.73,True,ancient
341,588,3,1.8,23.89,True,ancient
610,166,3,1.8,26.25,True,recent
200,501,3,1.8,23.47,True,ancient
297,232,3,1.8,25.44,True,ancient
32,515,3,1.8,25.69,True,ancient
346,600,3,1.8,26.16,True,ancient
322,594,3,1.8,20.51,True,ancient
538,426,3,1.8,28.77,True,ancient
27,459,3,1.8,29.62,True,ancient
448,84,3,1.8,21.69,True,recent
25,134,3,1.8,27.76,True,ancient
325,350,3,1.8,29.39,True,ancient
197,594,3,1.8,25.75,True,ancient
39,427,3,1.8,24.18,True,recent
417,146,3,1.8,29.36,True,ancient
521,162,3,1.8,24.01,True,ancient
225,236,3,1.8,24.55,True,recent
312,79,3,1.8,22.48,True,ancient
381,49,3,1.8,20.99,True,recent
323,548,3,1.8,21.17,True,ancient
311,557,3,1.8,21.23,True,ancient
301,37,3,1.8,23.47,True,ancient
637,112,3,1.8,28.28,True,recent
91,472,3,1.8,21.97,True,ancient
169,78,3,1.8,23.02,True,ancient
299,42,3,1.8,21.79,True,ancient
101,144,3,1.8,20.83,True,ancient
292,264,3,1.8,21.34,True,ancient
207,236,3,1.8,20.99,True,ancient
298,349,3,1.8,20.26,True,ancient
204,574,3,1.8,20.67,True,ancient
382,120,3,1.8,21.84,True,ancient
422,107,3,1.8,23.79,True,ancient
296,511,3,1.8,21.44,True,ancient
623,420,3,1.8,24.1,True,ancient
639,333,3,1.8,20.76,True,ancient
572,232,3,1.8,20.89,True,recent
254,212,3,1.8,20.24,True,ancient
504,246,3,1.8,21.17,True,recent
38,570,3,1.8,22.76,True,ancient
452,57,3,1.8,21.19,True,recent
477,578,3,1.8,28.27,True,ancient
316,318,3,1.8,20.51,True,ancient
57,381,3,1.8,20.47,True,recent
202,609,3,1.8,20.19,True,ancient
277,237,3,1.8,21.17,True,ancient
443,412,3,1.8,23.23,True,ancient
499,44,3,1.8,21.92,True,ancient
243,305,3,1.8,22.56,True,recent
201,151,3,1.8,20.96,True,ancient
305,365,3,1.8,25.47,True,ancient
633,218,3,1.8,20.12,True,ancient
109,625,3,1.8,21.23,True,ancient
87,156,3,1.8,23.07,True,ancient
27,426,3,1.8,25.24,True,ancient
270,356,3,1.8,25.8,True,ancient
276,147,3,1.8,21.87,True,ancient
283,616,3,1.8,20.46,True,ancient
127,139,3,1.8,25.55,True,ancient
304,264,3,1.8,20.73,True,ancient
202,170,3,1.8,20.23,True,ancient
75,18,3,1.8,22.22,False,none
484,159,3,1.8,24.61,True,ancient
174,138,3,1.8,22.03,True,ancient
412,103,3,1.8,23.72,True,ancient
162,167,3,1.8,22.87,True,ancient
133,603,3,1.8,24.96,True,ancient
556,131,3,1.8,25.97,True,recent
455,36,3,1.8,24.6,True,ancient
462,547,3,1.8,23.94,True,ancient
294,460,3,1.8,34.83,True,ancient
534,307,3,1.8,27.36,True,ancient
244,603,3,1.8,25.79,True,ancient
516,250,3,1.8,33.62,True,recent
6,552,3,1.8,23.6,True,recent
548,538,3,1.8,30.05,True,ancient
288,559,3,1.8,29.98,True,ancient
562,439,3,1.8,28.37,True,ancient
323,301,3,1.8,31.28,True,ancient
509,161,3,1.8,26.86,True,ancient
276,286,3,1.8,30.37,True,ancient
594,94,3,1.8,23.19,True,recent
492,248,3,1.8,31.59,True,ancient
226,622,3,1.8,25.75,True,ancient
42,117,3,1.8,34.82,True,ancient
446,569,3,1.8,30.79,True,ancient
569,95,3,1.8,28.29,True,recent
528,83,3,1.8,30.67,True,ancient
265,231,3,1.8,32.4,True,ancient
534,417,3,1.8,25.0,True,ancient
251,92,3,1.8,27.49,True,ancient
630,227,3,1.8,23.62,True,recent
329,466,3,1.8,29.53,True,ancient
293,311,3,1.8,31.23,True,ancient
533,22,3,1.8,28.37,False,none
443,61,3,1.8,26.68,True,recent
635,18,3,1.8,30.27,True,ancient
262,144,3,1.8,30.75,True,ancient
30,6,3,1.8,31.81,False,none
501,21,3,1.8,35.23,True,ancient
612,470,3,1.8,31.17,True,ancient
5,471,3,1.8,30.12,True,recent
73,392,3,1.8,30.99,True,recent
453,204,3,1.8,29.61,True,recent
345,488,3,1.8,23.29,True,ancient
0,346,3,1.8,38.15,True,recent
607,237,3,1.8,20.87,True,recent
282,512,3,1.8,22.78,True,ancient
578,250,3,1.8,31.9,True,recent
113,483,3,1.8,36.16,True,ancient
547,42,3,1.8,29.35,True,ancient
339,384,3,1.8,27.88,True,ancient
327,13,3,1.8,23.89,False,none
18,400,3,1.8,29.31,True,recent
531,97,3,1.8,32.33,True,recent
86,522,3,1.8,30.29,True,ancient
357,97,3,1.8,25.14,False,none
267,403,3,1.8,24.35,True,ancient
162,621,3,1.8,25.96,True,ancient
235,251,3,1.8,27.18,True,recent
574,77,3,1.8,29.0,True,recent
8,609,3,1.8,28.06,True,ancient
7,388,3,1.8,29.11,True,recent
58,569,3,1.8,25.74,True,ancient
320,571,3,1.8,21.37,True,ancient
416,152,3,1.8,29.42,True,ancient
538,603,3,1.8,23.99,True,ancient
216,620,3,1.8,23.55,True,ancient
368,376,3,1.8,22.03,True,ancient
34,394,3,1.8,27.89,True,recent
344,615,3,1.8,29.27,True,ancient
217,73,3,1.8,28.73,True,ancient
595,68,3,1.8,29.48,True,ancient
597,234,3,1.8,26.95,True,recent
564,180,3,1.8,27.05,True,ancient
208,618,3,1.8,26.72,True,ancient
419,582,3,1.8,28.47,True,ancient
545,469,3,1.8,25.11,True,ancient
130,507,3,1.8,30.52,True,ancient
306,543,3,1.8,22.44,True,ancient
33,538,3,1.8,26.89,True,recent
326,292,3,1.8,24.64,True,ancient
547,233,3,1.8,23.35,True,recent
308,536,3,1.8,23.82,True,ancient
295,147,3,1.8,21.12,True,ancient
522,631,3,1.8,23.22,True,ancient
560,11,3,1.8,26.85,True,ancient
412,116,3,1.8,29.71,True,ancient
554,110,3,1.8,28.92,True,recent
127,103,3,1.8,24.91,False,none
546,430,3,1.8,22.7,True,ancient
323,340,3,1.8,29.65,True,ancient
118,115,3,1.8,22.38,False,none
333,328,3,1.8,21.57,True,ancient
117,604,3,1.8,26.42,True,ancient
350,550,3,1.8,22.7,True,ancient
578,550,3,1.8,24.19,True,ancient
377,86,3,1.8,30.26,True,recent
516,139,3,1.8,28.62,True,ancient
0,398,3,1.8,30.84,True,recent
633,4,3,1.8,26.23,True,ancient
96,590,3,1.8,23.93,True,ancient
541,351,3,1.8,22.75,True,ancient
263,609,3,1.8,24.1,True,ancient
305,583,3,1.8,24.49,True,ancient
556,83,3,1.8,27.66,True,recent
449,528,3,1.8,30.45,True,ancient
639,599,3,1.8,43.46,True,ancient
23,25,3,1.8,24.48,False,none
610,155,3,1.8,27.95,True,recent
555,178,3,1.8,27.86,True,recent
161,518,3,1.8,36.99,True,ancient
285,340,3,1.8,56.68,True,ancient
21,70,3,1.8,41.02,False,none
424,493,3,1.8,53.62,True,ancient
342,393,3,1.8,56.2,True,ancient
535,475,3,1.8,64.51,True,ancient
615,258,3,1.8,62.82,True,recent
151,505,3,1.8,63.69,True,ancient
565,56,3,1.8,66.62,True,ancient
36,489,3,1.8,73.37,True,ancient
418,509,3,1.8,61.0,True,ancient
490,479,3,1.8,70.34,True,ancient
604,546,3,1.8,62.16,True,ancient
471,85,3,1.8,64.39,True,ancient
140,493,3,1.8,58.44,True,ancient
576,146,3,1.8,65.21,True,recent
566,504,3,1.8,63.06,True,ancient
639,144,3,1.8,66.24,True,recent
329,371,3,1.8,69.1,True,ancient
23,351,3,1.8,66.07,True,recent
487,48,3,1.8,71.76,True,ancient
143,45,3,1.8,61.75,True,ancient
370,612,3,1.8,66.81,True,ancient
491,559,3,1.8,60.67,True,ancient
385,352,3,1.8,48.67,True,ancient
402,101,3,1.8,61.39,True,ancient
298,360,3,1.8,66.76,True,ancient
540,592,3,1.8,64.17,True,ancient
67,355,3,1.8,53.9,True,recent
235,554,3,1.8,56.2,True,ancient
397,531,3,1.8,62.9,True,ancient
141,627,3,1.8,69.12,True,ancient
23,331,3,1.8,72.91,True,recent
240,467,3,1.8,71.79,True,ancient
364,340,3,1.8,71.77,True,ancient
549,136,3,1.8,62.99,True,recent
248,517,3,1.8,69.06,True,ancient
500,590,3,1.8,68.34,True,ancient
613,267,3,1.8,65.71,True,recent
415,445,3,1.8,70.41,True,ancient
635,125,3,1.8,75.18,True,recent
144,527,3,1.8,62.85,True,ancient
278,428,3,1.8,63.87,True,ancient
592,503,3,1.8,77.55,True,ancient
589,530,3,1.8,68.39,True,ancient
484,525,3,1.8,64.86,True,ancient
37,312,3,1.8,73.23,True,recent
477,482,3,1.8,84.86,True,ancient
607,487,3,1.8,71.31,True,ancient
459,478,3,1.8,53.87,True,ancient
170,58,3,1.8,64.21,True,ancient
270,489,3,1.8,56.67,True,ancient
511,440,3,1.8,61.07,True,ancient
578,512,3,1.8,68.34,True,ancient
608,283,3,1.8,67.72,True,ancient
220,601,3,1.8,50.4,True,ancient
488,541,3,1.8,49.68,True,ancient
348,496,3,1.8,48.28,True,ancient
473,53,3,1.8,53.06,True,ancient
495,547,3,1.8,59.1,True,ancient
619,502,3,1.8,57.59,True,ancient
410,610,3,1.8,61.25,True,ancient
570,200,3,1.8,59.24,True,ancient
226,580,3,1.8,51.64,True,ancient
300,401,3,1.8,54.82,True,ancient
475,436,3,1.8,59.63,True,ancient
500,442,3,1.8,65.5,True,ancient
588,401,3,1.8,53.47,True,ancient
490,37,3,1.8,63.9,True,ancient
