x_pixel_global,y_pixel_global,radius_px,diameter_m,contrast,near_landslide,landslide_age
382,127,3,1.8,30.41,True,recent
242,62,3,1.8,26.66,True,recent
182,506,3,1.8,27.7,True,recent
425,58,3,1.8,28.44,True,recent
463,211,3,1.8,24.78,True,recent
76,16,3,1.8,31.32,True,recent
463,342,3,1.8,32.03,True,recent
147,501,3,1.8,28.07,True,recent
55,388,3,1.8,34.44,True,ancient
203,496,3,1.8,31.31,True,recent
541,417,3,1.8,24.36,True,recent
472,192,3,1.8,34.96,True,recent
353,620,3,1.8,34.24,True,recent
394,589,3,1.8,27.63,True,recent
584,291,3,1.8,30.28,True,ancient
557,478,3,1.8,33.1,True,recent
443,161,3,1.8,22.97,True,recent
502,351,3,1.8,29.29,True,ancient
443,473,3,1.8,29.5,True,recent
368,177,3,1.8,30.2,True,recent
307,66,3,1.8,30.16,True,recent
310,27,3,1.8,22.73,False,none
614,60,3,1.8,27.1,True,recent
333,24,3,1.8,28.53,False,none
399,65,3,1.8,27.75,True,recent
512,370,3,1.8,28.95,True,recent
161,517,3,1.8,26.9,True,recent
10,630,3,1.8,27.73,False,none
429,632,3,1.8,27.28,True,recent
10,317,3,1.8,23.27,True,recent
372,211,3,1.8,29.68,True,recent
543,458,3,1.8,24.25,True,recent
314,81,3,1.8,22.03,True,recent
347,584,3,1.8,21.19,True,recent
28,333,3,1.8,23.53,True,recent
347,594,3,1.8,21.88,True,recent
368,442,3,1.8,20.46,True,ancient
100,326,3,1.8,21.47,True,recent
400,552,3,1.8,21.73,True,recent
520,480,3,1.8,20.7,True,recent
594,483,3,1.8,24.79,True,recent
104,294,3,1.8,21.03,True,recent
452,601,3,1.8,20.09,True,recent
84,295,3,1.8,21.3,True,recent
322,20,3,1.8,20.44,False,none
479,115,3,1.8,21.35,True,recent
116,357,3,1.8,20.18,True,recent
454,163,3,1.8,20.45,True,recent
191,344,3,1.8,20.74,True,recent
473,143,3,1.8,20.9,True,recent
637,617,3,1.8,24.65,False,none
522,120,3,1.8,22.91,True,recent
249,635,3,1.8,21.4,True,ancient
637,567,3,1.8,21.41,False,none
478,589,3,1.8,31.07,True,recent
186,396,3,1.8,20.92,True,recent
597,497,3,1.8,22.98,True,recent
86,355,3,1.8,25.59,True,recent
430,611,3,1.8,21.18,True,recent
634,590,3,1.8,23.16,True,ancient
343,487,3,1.8,23.63,True,recent
316,120,3,1.8,22.77,True,recent
618,71,3,1.8,24.09,True,recent
219,264,3,1.8,24.26,True,recent
18,461,3,1.8,21.82,True,recent
474,14,3,1.8,22.42,True,recent
627,617,3,1.8,24.88,True,ancient
393,120,3,1.8,27.02,True,recent
325,0,3,1.8,22.91,False,none
587,0,3,1.8,21.72,True,recent
123,192,3,1.8,24.91,True,recent
142,491,3,1.8,28.58,True,recent
115,180,3,1.8,22.09,True,recent
22,310,3,1.8,22.97,True,recent
335,583,3,1.8,25.05,True,recent
41,310,3,1.8,23.33,True,recent
153,423,3,1.8,26.23,True,recent
199,412,3,1.8,24.23,True,recent
190,186,3,1.8,22.35,True,recent
488,509,3,1.8,21.76,True,recent
336,414,3,1.8,22.99,True,recent
90,51,3,1.8,34.45,True,recent
189,24,3,1.8,54.23,True,recent
481,206,3,1.8,31.9,True,recent
466,203,3,1.8,58.46,True,recent
464,120,3,1.8,43.02,True,recent
462,18,3,1.8,49.2,True,recent
421,619,3,1.8,52.99,True,recent
90,300,3,1.8,49.17,True,recent
244,0,3,1.8,43.51,True,recent
622,80,3,1.8,57.99,True,recent
620,107,3,1.8,50.69,True,recent
90,263,3,1.8,47.36,True,recent
547,426,3,1.8,52.66,True,recent
224,59,3,1.8,52.95,True,recent
357,604,3,1.8,51.02,True,recent
372,242,3,1.8,54.42,True,recent
72,138,3,1.8,51.26,True,recent
91,151,3,1.8,46.13,True,ancient
415,575,3,1.8,42.17,True,recent
53,440,3,1.8,37.44,True,ancient
427,484,3,1.8,49.03,True,recent
77,0,3,1.8,40.31,True,recent
209,175,3,1.8,51.28,True,recent
111,282,3,1.8,42.34,True,recent
415,470,3,1.8,51.81,True,recent
457,618,3,1.8,47.28,True,recent
