x_pixel_global,y_pixel_global,radius_px,diameter_m,contrast,near_landslide,landslide_age
73,179,3,1.8,53.71,True,recent
149,293,3,1.8,54.1,True,recent
105,333,3,1.8,45.68,False,none
504,639,3,1.8,51.87,False,none
0,87,3,1.8,56.41,True,ancient
591,278,3,1.8,48.05,True,ancient
328,62,3,1.8,44.4,True,recent
253,0,3,1.8,61.21,True,recent
126,23,3,1.8,51.09,True,ancient
126,464,3,1.8,32.3,False,none
104,289,3,1.8,44.75,False,none
102,308,3,1.8,45.72,False,none
204,182,3,1.8,24.15,False,none
81,22,3,1.8,40.97,True,ancient
537,462,3,1.8,43.44,True,recent
133,220,3,1.8,42.36,False,none
469,204,3,1.8,39.69,True,ancient
431,220,3,1.8,38.3,True,recent
131,617,3,1.8,43.23,True,ancient
486,211,3,1.8,33.51,True,ancient
398,280,3,1.8,35.51,True,ancient
307,388,3,1.8,46.41,True,ancient
162,216,3,1.8,43.99,False,none
32,353,3,1.8,42.71,False,none
174,241,3,1.8,35.54,False,none
121,325,3,1.8,39.37,True,recent
186,15,3,1.8,25.99,True,ancient
164,613,3,1.8,25.54,True,ancient
229,377,3,1.8,42.02,True,recent
189,205,3,1.8,40.97,False,none
418,80,3,1.8,33.74,True,recent
323,257,3,1.8,38.26,True,recent
31,121,3,1.8,43.53,True,ancient
307,169,3,1.8,42.81,True,recent
41,153,3,1.8,41.52,True,recent
95,73,3,1.8,45.76,True,ancient
631,370,3,1.8,26.95,True,ancient
228,536,3,1.8,44.93,True,recent
408,594,3,1.8,44.95,True,recent
503,229,3,1.8,36.08,True,ancient
136,272,3,1.8,40.37,False,none
0,20,3,1.8,38.32,True,ancient
59,27,3,1.8,38.97,True,ancient
560,43,3,1.8,31.89,True,ancient
161,5,3,1.8,20.83,True,ancient
