x_pixel_global,y_pixel_global,radius_px,diameter_m,contrast,near_landslide,landslide_age
0,452,7,4.2,113.96,False,none
113,51,7,4.2,105.41,True,ancient
82,16,7,4.2,95.95,True,ancient
64,247,7,4.2,90.92,True,ancient
135,539,7,4.2,91.84,True,ancient
118,406,7,4.2,112.28,True,ancient
35,403,7,4.2,101.15,True,ancient
94,344,7,4.2,117.21,True,ancient
28,617,7,4.2,47.46,True,ancient
0,247,7,4.2,69.44,True,ancient
93,662,7,4.2,93.88,True,ancient
81,292,7,4.2,74.26,True,ancient
96,496,7,4.2,61.33,True,ancient
59,301,7,4.2,43.75,True,ancient
63,506,7,4.2,49.69,True,ancient
0,544,7,4.2,79.19,True,ancient
67,209,7,4.2,51.75,True,ancient
23,48,7,4.2,51.21,True,ancient
90,512,7,4.2,44.33,True,ancient
51,418,7,4.2,56.39,True,ancient
49,553,7,4.2,45.41,True,ancient
107,182,7,4.2,53.45,True,ancient
53,623,7,4.2,45.11,True,ancient
87,190,7,4.2,49.06,True,ancient
36,210,7,4.2,49.23,True,ancient
135,57,7,4.2,70.04,True,ancient
68,660,7,4.2,67.47,True,ancient
21,467,7,4.2,77.5,False,none
34,490,7,4.2,70.03,True,ancient
55,469,7,4.2,69.89,False,none
71,411,7,4.2,56.43,True,ancient
103,310,7,4.2,73.12,True,ancient
46,765,7,4.2,75.26,False,none
102,688,7,4.2,65.35,True,ancient
135,783,3,1.8,33.73,False,none
7,701,3,1.8,33.8,False,none
65,287,3,1.8,35.45,True,ancient
127,946,3,1.8,33.6,False,none
52,506,3,1.8,25.37,True,ancient
83,35,3,1.8,49.68,True,ancient
68,731,3,1.8,34.87,True,ancient
99,40,3,1.8,31.04,True,ancient
43,353,3,1.8,25.25,True,ancient
33,91,3,1.8,35.7,True,ancient
123,977,3,1.8,43.14,False,none
75,217,3,1.8,39.76,True,ancient
52,787,3,1.8,39.23,False,none
92,54,3,1.8,34.59,True,ancient
67,7,3,1.8,34.46,True,ancient
83,481,3,1.8,37.1,True,ancient
87,851,3,1.8,33.18,False,none
107,467,3,1.8,31.29,True,ancient
95,280,3,1.8,34.44,True,ancient
135,212,3,1.8,37.27,True,ancient
41,508,3,1.8,28.61,True,ancient
44,64,3,1.8,34.18,True,ancient
107,844,3,1.8,33.55,False,none
91,179,3,1.8,27.0,True,ancient
102,607,3,1.8,29.07,True,ancient
121,671,3,1.8,30.25,True,ancient
78,736,3,1.8,31.99,True,ancient
93,596,3,1.8,25.58,True,ancient
87,605,3,1.8,25.47,True,ancient
81,565,3,1.8,35.09,True,ancient
65,264,3,1.8,35.12,True,ancient
103,555,3,1.8,37.33,True,ancient
112,107,3,1.8,37.49,True,ancient
47,526,3,1.8,37.18,True,ancient
72,335,3,1.8,47.49,True,ancient
135,308,3,1.8,38.4,True,ancient
103,9,3,1.8,46.9,True,ancient
124,74,3,1.8,41.61,True,ancient
15,487,3,1.8,46.21,False,none
54,160,3,1.8,41.96,True,ancient
112,17,3,1.8,44.95,True,ancient
77,125,3,1.8,38.59,True,ancient
55,384,3,1.8,39.13,True,ancient
88,570,3,1.8,24.78,True,ancient
5,653,3,1.8,35.08,True,ancient
25,16,3,1.8,37.35,True,ancient
20,69,3,1.8,33.46,True,ancient
54,728,3,1.8,41.99,True,ancient
75,102,3,1.8,36.05,True,ancient
42,334,3,1.8,40.43,True,ancient
129,302,3,1.8,40.65,True,ancient
92,320,3,1.8,39.02,True,ancient
10,306,3,1.8,39.05,True,ancient
105,90,3,1.8,42.2,True,ancient
53,453,3,1.8,41.9,False,none
9,299,3,1.8,42.21,True,ancient
40,368,3,1.8,36.45,True,ancient
42,652,3,1.8,40.22,True,ancient
127,583,3,1.8,40.88,True,ancient
100,105,3,1.8,33.12,True,ancient
38,53,3,1.8,43.02,True,ancient
114,347,3,1.8,41.0,True,ancient
123,603,3,1.8,39.5,True,ancient
7,437,3,1.8,37.56,False,none
30,142,3,1.8,30.13,True,ancient
117,796,3,1.8,23.37,False,none
97,82,3,1.8,31.32,True,ancient
135,386,3,1.8,23.6,True,ancient
135,206,3,1.8,21.52,True,ancient
59,354,3,1.8,20.48,True,ancient
106,41,3,1.8,20.37,True,ancient
108,143,3,1.8,20.49,True,ancient
89,324,3,1.8,25.86,True,ancient
68,75,3,1.8,24.11,True,ancient
100,707,3,1.8,28.68,True,ancient
89,0,3,1.8,26.37,True,ancient
117,694,3,1.8,22.27,True,ancient
29,80,3,1.8,23.09,True,ancient
3,367,3,1.8,28.2,True,ancient
135,768,3,1.8,23.61,False,none
131,696,3,1.8,24.15,True,ancient
0,827,3,1.8,23.94,False,none
80,275,3,1.8,20.36,True,ancient
98,134,3,1.8,35.9,True,ancient
86,425,3,1.8,21.52,True,ancient
0,1022,3,1.8,36.99,True,ancient
72,966,3,1.8,44.85,True,ancient
71,1016,3,1.8,40.94,True,ancient
79,1011,3,1.8,28.94,True,ancient
42,950,3,1.8,27.15,True,ancient
132,1022,3,1.8,36.12,False,none
60,950,3,1.8,34.09,True,ancient
8,950,3,1.8,20.61,True,ancient
61,976,3,1.8,26.1,True,ancient
76,1002,3,1.8,25.5,True,ancient
43,1007,3,1.8,24.07,True,ancient
92,1006,3,1.8,21.92,True,ancient
59,432,3,1.8,28.12,True,ancient
26,517,3,1.8,22.17,True,ancient
45,662,3,1.8,28.9,True,ancient
134,372,3,1.8,23.51,True,ancient
50,54,3,1.8,29.1,True,ancient
20,118,3,1.8,26.91,True,ancient
76,648,3,1.8,32.8,True,ancient
127,38,3,1.8,28.67,True,ancient
75,139,3,1.8,31.14,True,ancient
12,255,3,1.8,34.31,True,ancient
135,940,3,1.8,38.43,False,none
128,486,3,1.8,26.15,True,ancient
103,264,3,1.8,29.02,True,ancient
120,315,3,1.8,32.43,True,ancient
27,304,3,1.8,31.66,True,ancient
94,574,3,1.8,36.93,True,ancient
10,320,3,1.8,25.85,True,ancient
7,61,3,1.8,36.22,True,ancient
91,164,3,1.8,29.88,True,ancient
125,648,3,1.8,28.46,True,ancient
102,780,3,1.8,27.34,False,none
123,460,3,1.8,23.95,True,ancient
112,197,3,1.8,27.9,True,ancient
88,793,3,1.8,28.28,False,none
23,434,3,1.8,27.75,False,none
72,389,3,1.8,28.59,True,ancient
12,580,3,1.8,27.41,True,ancient
88,68,3,1.8,23.73,True,ancient
26,352,3,1.8,26.65,True,ancient
32,126,3,1.8,27.77,True,ancient
39,520,3,1.8,26.9,True,ancient
8,213,3,1.8,28.98,True,ancient
0,999,3,1.8,24.28,True,ancient
16,154,3,1.8,25.1,True,ancient
54,710,3,1.8,44.76,True,ancient
105,300,3,1.8,69.58,True,ancient
56,562,3,1.8,42.85,True,ancient
127,555,3,1.8,66.44,True,ancient
57,403,3,1.8,72.26,True,ancient
130,395,3,1.8,62.58,True,ancient
22,92,3,1.8,54.25,True,ancient
72,438,3,1.8,61.94,False,none
12,521,3,1.8,69.55,True,ancient
47,201,3,1.8,78.78,True,ancient
112,389,3,1.8,75.22,True,ancient
84,249,3,1.8,77.49,True,ancient
85,728,3,1.8,58.64,True,ancient
58,227,3,1.8,73.01,True,ancient
39,744,3,1.8,70.31,False,none
0,591,3,1.8,60.93,True,ancient
42,773,3,1.8,72.91,False,none
60,178,3,1.8,64.98,True,ancient
23,566,3,1.8,66.35,True,ancient
71,28,3,1.8,62.53,True,ancient
50,316,3,1.8,69.4,True,ancient
126,114,3,1.8,63.92,True,ancient
93,295,3,1.8,70.76,True,ancient
107,574,3,1.8,62.68,True,ancient
21,446,3,1.8,60.04,False,none
0,136,3,1.8,53.04,True,ancient
119,609,3,1.8,60.91,True,ancient
10,430,3,1.8,61.78,True,ancient
38,729,3,1.8,67.83,True,ancient
14,123,3,1.8,44.38,True,ancient
23,417,3,1.8,64.42,True,ancient
18,554,3,1.8,45.53,True,ancient
79,631,3,1.8,64.23,True,ancient
113,486,3,1.8,52.38,True,ancient
106,363,3,1.8,70.22,True,ancient
58,642,3,1.8,72.4,True,ancient
22,255,3,1.8,67.23,True,ancient
19,289,3,1.8,87.81,True,ancient
11,631,3,1.8,138.08,True,ancient
10,626,3,1.8,116.59,True,ancient
58,442,3,1.8,122.92,False,none
89,238,3,1.8,104.93,True,ancient
119,499,3,1.8,111.86,True,ancient
114,73,3,1.8,118.6,True,ancient
135,111,3,1.8,76.93,True,ancient
18,538,3,1.8,107.27,True,ancient
69,641,3,1.8,104.37,True,ancient
99,235,3,1.8,104.72,True,ancient
66,326,3,1.8,106.68,True,ancient
42,175,3,1.8,99.13,True,ancient
83,719,3,1.8,97.28,True,ancient
61,489,3,1.8,86.38,True,ancient
58,646,3,1.8,92.9,True,ancient
50,220,3,1.8,100.79,True,ancient
102,459,3,1.8,85.81,True,ancient
111,128,3,1.8,87.76,True,ancient
44,24,3,1.8,58.94,True,ancient
119,547,3,1.8,85.64,True,ancient
27,35,3,1.8,64.96,True,ancient
77,382,3,1.8,84.07,True,ancient
79,500,3,1.8,86.02,True,ancient
124,931,3,1.8,84.82,False,none
0,202,3,1.8,80.41,True,ancient
79,548,3,1.8,77.08,True,ancient
135,550,3,1.8,54.03,True,ancient
34,452,3,1.8,82.54,False,none
135,577,3,1.8,83.27,True,ancient
38,617,3,1.8,57.22,True,ancient
31,10,3,1.8,55.5,True,ancient
89,47,3,1.8,32.06,True,ancient
20,595,3,1.8,39.26,True,ancient
71,745,3,1.8,48.38,True,ancient
20,130,3,1.8,48.67,True,ancient
84,197,3,1.8,49.06,True,ancient
51,369,3,1.8,58.39,True,ancient
96,220,3,1.8,54.96,True,ancient
89,266,3,1.8,59.95,True,ancient
110,329,3,1.8,49.4,True,ancient
51,613,3,1.8,45.54,True,ancient
35,416,3,1.8,51.87,True,ancient
118,538,3,1.8,33.09,True,ancient
72,588,3,1.8,47.59,True,ancient
102,191,3,1.8,47.48,True,ancient
109,672,3,1.8,61.61,True,ancient
135,476,3,1.8,69.58,True,ancient
6,532,3,1.8,52.24,True,ancient
82,331,3,1.8,56.95,True,ancient
60,97,3,1.8,52.11,True,ancient
114,566,3,1.8,47.33,True,ancient
116,343,3,1.8,39.69,True,ancient
114,683,3,1.8,45.35,True,ancient
57,583,3,1.8,55.2,True,ancient
14,46,3,1.8,25.91,True,ancient
0,356,3,1.8,40.11,True,ancient
37,202,3,1.8,49.78,True,ancient
121,201,3,1.8,47.98,True,ancient
114,238,3,1.8,47.71,True,ancient
130,253,3,1.8,41.33,True,ancient
35,42,3,1.8,39.3,True,ancient
112,588,3,1.8,49.54,True,ancient
116,162,3,1.8,40.89,True,ancient
79,403,3,1.8,50.56,True,ancient
70,474,3,1.8,62.82,True,ancient
0,479,3,1.8,55.85,False,none
41,757,3,1.8,54.86,False,none
44,301,3,1.8,57.94,True,ancient
122,596,3,1.8,67.73,True,ancient
68,551,3,1.8,50.89,True,ancient
38,188,3,1.8,49.61,True,ancient
74,112,3,1.8,60.71,True,ancient
68,427,3,1.8,45.77,True,ancient
93,836,3,1.8,56.98,False,none
23,635,3,1.8,68.89,True,ancient
73,396,3,1.8,49.46,True,ancient
57,746,3,1.8,61.6,True,ancient
112,707,3,1.8,57.57,True,ancient
76,78,3,1.8,51.35,True,ancient
101,486,3,1.8,59.13,True,ancient
68,528,3,1.8,46.97,True,ancient
44,477,3,1.8,61.03,False,none
59,71,3,1.8,56.93,True,ancient
63,614,3,1.8,60.04,True,ancient
7,603,3,1.8,55.54,True,ancient
36,561,3,1.8,56.36,True,ancient
80,370,3,1.8,47.72,True,ancient
32,384,3,1.8,52.1,True,ancient
0,771,3,1.8,47.11,False,none
27,340,3,1.8,40.62,True,ancient
117,290,3,1.8,55.66,True,ancient
71,188,3,1.8,64.33,True,ancient
70,233,3,1.8,40.56,True,ancient
46,751,3,1.8,60.84,False,none
29,223,3,1.8,51.08,True,ancient
69,278,3,1.8,54.72,True,ancient
55,1022,3,1.8,23.89,True,ancient
