x_pixel_global,y_pixel_global,radius_px,diameter_m,contrast,near_landslide,landslide_age
111,313,3,1.8,38.6,True,ancient
0,721,3,1.8,32.47,True,ancient
35,41,3,1.8,31.23,True,ancient
148,562,3,1.8,25.75,True,ancient
96,280,3,1.8,31.3,True,ancient
3,862,3,1.8,20.35,True,ancient
127,739,3,1.8,32.75,True,ancient
8,244,3,1.8,35.28,True,ancient
0,17,3,1.8,37.95,True,ancient
102,724,3,1.8,41.55,True,ancient
152,445,3,1.8,35.07,True,ancient
30,796,3,1.8,37.56,True,ancient
29,248,3,1.8,37.7,True,ancient
0,823,3,1.8,31.28,True,ancient
139,815,3,1.8,39.09,True,ancient
49,818,3,1.8,29.22,True,ancient
0,434,3,1.8,33.87,True,ancient
31,844,3,1.8,35.85,True,ancient
34,642,3,1.8,37.21,True,ancient
46,385,3,1.8,26.36,True,ancient
110,410,3,1.8,37.63,True,ancient
159,796,3,1.8,38.12,True,ancient
30,7,3,1.8,30.21,True,ancient
123,261,3,1.8,37.37,True,ancient
60,695,3,1.8,34.98,True,ancient
154,654,3,1.8,38.82,True,ancient
141,443,3,1.8,36.97,True,ancient
57,469,3,1.8,23.74,True,ancient
119,318,3,1.8,24.68,True,ancient
94,314,3,1.8,34.51,True,ancient
137,346,3,1.8,23.46,True,ancient
118,480,3,1.8,26.12,True,ancient
42,857,3,1.8,27.72,True,ancient
10,672,3,1.8,22.37,True,ancient
47,870,3,1.8,26.39,True,ancient
151,726,3,1.8,21.15,True,ancient
144,553,3,1.8,24.03,True,ancient
73,859,3,1.8,20.99,True,ancient
132,791,3,1.8,28.97,True,ancient
103,264,3,1.8,32.45,True,ancient
131,432,3,1.8,22.87,True,ancient
151,574,3,1.8,23.64,True,ancient
134,461,3,1.8,21.99,True,ancient
42,323,3,1.8,20.37,True,ancient
27,264,3,1.8,24.72,True,ancient
159,141,3,1.8,21.46,True,ancient
96,967,3,1.8,59.74,True,ancient
56,701,3,1.8,24.61,True,ancient
0,357,3,1.8,24.69,True,ancient
66,254,3,1.8,27.42,True,ancient
22,870,3,1.8,25.6,True,ancient
51,654,3,1.8,29.9,True,ancient
154,351,3,1.8,29.85,True,ancient
48,484,3,1.8,30.22,True,ancient
106,261,3,1.8,23.08,True,ancient
81,203,3,1.8,21.87,True,ancient
125,734,3,1.8,33.66,True,ancient
24,41,3,1.8,27.69,True,ancient
122,465,3,1.8,29.8,True,ancient
137,332,3,1.8,25.5,True,ancient
113,733,3,1.8,32.17,True,ancient
27,819,3,1.8,21.61,True,ancient
60,290,3,1.8,25.98,True,ancient
150,450,3,1.8,30.78,True,ancient
63,462,3,1.8,27.94,True,ancient
67,235,3,1.8,24.96,True,ancient
65,304,3,1.8,41.46,True,ancient
20,22,3,1.8,86.93,True,ancient
24,1,3,1.8,61.75,True,ancient
33,239,3,1.8,75.11,True,ancient
36,305,3,1.8,80.49,True,ancient
36,29,3,1.8,81.75,True,ancient
72,597,3,1.8,60.11,True,ancient
155,566,3,1.8,62.42,True,ancient
0,57,3,1.8,47.68,True,ancient
159,620,3,1.8,48.12,True,ancient
99,864,3,1.8,63.25,True,ancient
87,215,3,1.8,61.54,True,ancient
127,813,3,1.8,77.78,True,ancient
14,263,3,1.8,71.66,True,ancient
126,21,3,1.8,69.88,True,ancient
58,733,3,1.8,67.26,True,ancient
13,0,3,1.8,60.32,True,ancient
92,415,3,1.8,62.23,True,ancient
24,643,3,1.8,63.39,True,ancient
128,802,3,1.8,53.22,True,ancient
63,480,3,1.8,71.38,True,ancient
47,48,3,1.8,82.28,True,ancient
11,772,3,1.8,42.64,True,ancient
8,519,3,1.8,84.82,True,ancient
26,780,3,1.8,126.57,True,ancient
62,277,3,1.8,118.83,True,ancient
0,271,3,1.8,91.6,True,ancient
70,741,3,1.8,105.27,True,ancient
44,263,3,1.8,109.72,True,ancient
113,273,3,1.8,97.68,True,ancient
85,861,3,1.8,95.38,True,ancient
29,857,3,1.8,92.2,True,ancient
21,466,3,1.8,79.55,True,ancient
38,820,3,1.8,93.08,True,ancient
141,16,3,1.8,93.73,True,ancient
0,694,3,1.8,67.53,True,ancient
142,788,3,1.8,82.77,True,ancient
159,68,3,1.8,98.77,True,ancient
56,848,3,1.8,70.36,True,ancient
99,846,3,1.8,87.99,True,ancient
151,76,3,1.8,61.27,True,ancient
12,233,3,1.8,63.05,True,ancient
141,406,3,1.8,55.89,True,ancient
81,417,3,1.8,43.98,True,ancient
4,475,3,1.8,39.0,True,ancient
30,733,3,1.8,53.18,True,ancient
103,294,3,1.8,34.62,True,ancient
26,52,3,1.8,45.54,True,ancient
10,795,3,1.8,51.63,True,ancient
27,989,3,1.8,46.43,True,ancient
159,838,3,1.8,36.62,True,ancient
111,848,3,1.8,42.05,True,ancient
27,828,3,1.8,60.36,True,ancient
116,425,3,1.8,46.34,True,ancient
68,610,3,1.8,41.18,True,ancient
52,709,3,1.8,28.42,True,ancient
23,841,3,1.8,37.14,True,ancient
16,301,3,1.8,43.6,True,ancient
143,368,3,1.8,46.74,True,ancient
79,429,3,1.8,39.17,True,ancient
159,90,3,1.8,46.75,True,ancient
150,21,3,1.8,51.86,True,ancient
130,323,3,1.8,46.86,True,ancient
159,413,3,1.8,55.53,True,ancient
32,46,3,1.8,60.82,True,ancient
68,475,3,1.8,54.38,True,ancient
79,736,3,1.8,54.78,True,ancient
11,223,3,1.8,52.47,True,ancient
113,453,3,1.8,61.29,True,ancient
80,719,3,1.8,55.59,True,ancient
12,504,3,1.8,60.61,True,ancient
94,444,3,1.8,58.53,True,ancient
127,850,3,1.8,40.47,True,ancient
108,42,3,1.8,35.94,True,ancient
36,832,3,1.8,39.22,True,ancient
73,627,3,1.8,58.41,True,ancient
90,702,3,1.8,54.04,True,ancient
88,729,3,1.8,44.58,True,ancient
6,458,3,1.8,51.97,True,ancient
85,950,3,1.8,25.97,True,ancient
