x_pixel_global,y_pixel_global,radius_px,diameter_m,contrast,near_landslide,landslide_age
548,429,7,4.2,79.86,True,recent
154,284,7,4.2,80.59,True,recent
110,314,7,4.2,92.6,True,recent
163,200,7,4.2,83.85,True,recent
231,361,7,4.2,88.91,True,recent
347,283,7,4.2,91.14,True,ancient
639,639,7,4.2,143.33,False,none
182,488,7,4.2,47.39,True,recent
296,251,7,4.2,78.25,True,ancient
155,393,7,4.2,79.2,True,recent
73,311,7,4.2,74.48,True,recent
357,199,7,4.2,81.42,True,recent
86,301,7,4.2,73.57,True,recent
526,345,7,4.2,74.01,True,recent
600,540,7,4.2,75.75,True,recent
184,167,7,4.2,74.45,True,recent
61,509,7,4.2,75.86,False,none
444,371,7,4.2,75.39,True,ancient
79,50,7,4.2,74.99,True,recent
24,495,7,4.2,64.84,False,none
157,600,7,4.2,68.1,True,recent
331,212,7,4.2,75.6,True,recent
193,514,7,4.2,76.71,True,recent
568,460,7,4.2,72.12,True,recent
107,250,7,4.2,75.06,True,ancient
122,367,7,4.2,77.28,True,recent
207,332,7,4.2,70.04,True,recent
124,549,7,4.2,79.04,True,recent
297,334,7,4.2,70.57,True,recent
111,0,7,4.2,60.98,True,recent
143,98,7,4.2,68.69,True,ancient
489,639,7,4.2,50.66,True,recent
72,605,7,4.2,54.48,False,none
238,508,7,4.2,47.27,True,ancient
575,66,7,4.2,46.76,True,ancient
547,73,7,4.2,62.99,True,ancient
312,316,7,4.2,47.69,True,recent
212,585,7,4.2,60.15,True,recent
585,410,7,4.2,41.6,True,recent
138,48,7,4.2,47.91,True,recent
42,108,7,4.2,54.27,True,recent
513,555,7,4.2,46.67,True,recent
478,428,7,4.2,58.45,True,recent
44,172,7,4.2,56.01,True,recent
76,0,7,4.2,63.17,True,recent
256,226,7,4.2,59.02,True,recent
590,463,7,4.2,57.32,True,ancient
520,443,7,4.2,57.1,True,recent
526,167,7,4.2,61.34,True,recent
187,418,7,4.2,55.76,True,recent
317,193,7,4.2,63.97,True,recent
89,490,7,4.2,51.89,True,recent
457,33,7,4.2,53.81,True,recent
14,429,7,4.2,58.09,True,ancient
240,101,7,4.2,60.55,True,recent
54,470,7,4.2,44.77,False,none
201,101,7,4.2,45.75,True,recent
166,38,7,4.2,64.94,True,recent
622,129,7,4.2,51.95,True,recent
134,0,7,4.2,52.73,True,recent
0,164,7,4.2,39.98,False,none
552,107,7,4.2,53.09,True,recent
38,412,7,4.2,50.18,True,ancient
143,532,7,4.2,49.48,True,recent
159,490,7,4.2,51.07,True,recent
132,338,7,4.2,51.59,True,recent
448,572,7,4.2,47.99,True,recent
245,324,7,4.2,56.72,True,recent
537,531,7,4.2,52.82,True,recent
152,47,7,4.2,52.06,True,recent
23,373,7,4.2,49.53,True,recent
0,483,7,4.2,69.12,False,none
81,22,7,4.2,62.59,True,recent
336,173,7,4.2,57.73,True,recent
176,190,7,4.2,61.53,True,recent
216,208,7,4.2,54.12,True,recent
141,445,7,4.2,62.18,True,recent
607,329,7,4.2,60.81,True,recent
45,526,7,4.2,65.18,False,none
426,36,7,4.2,64.94,True,recent
622,271,7,4.2,58.92,True,recent
116,504,7,4.2,62.68,True,recent
317,117,7,4.2,69.42,True,ancient
190,75,7,4.2,65.05,True,recent
89,455,7,4.2,62.2,True,recent
37,132,7,4.2,64.32,True,recent
191,548,7,4.2,64.43,True,recent
78,77,7,4.2,63.97,True,recent
429,82,7,4.2,64.24,True,recent
639,86,7,4.2,65.74,True,recent
368,349,7,4.2,57.54,True,recent
192,593,7,4.2,62.11,True,recent
282,83,7,4.2,61.88,True,recent
58,350,7,4.2,64.73,True,recent
385,332,7,4.2,55.39,True,recent
512,587,7,4.2,53.79,True,recent
325,235,7,4.2,54.73,True,recent
219,557,7,4.2,61.73,True,recent
612,582,7,4.2,56.57,True,recent
462,609,7,4.2,61.29,True,recent
159,75,7,4.2,52.62,True,recent
463,375,7,4.2,55.46,True,recent
170,146,7,4.2,58.54,True,recent
417,92,7,4.2,60.64,True,recent
232,334,7,4.2,60.8,True,recent
106,201,7,4.2,45.42,True,recent
91,339,7,4.2,58.66,True,recent
344,230,7,4.2,54.18,True,recent
38,277,7,4.2,55.4,True,recent
618,222,7,4.2,63.43,True,recent
171,274,7,4.2,60.72,True,ancient
520,491,7,4.2,64.1,True,recent
154,348,3,1.8,31.42,True,recent
499,518,3,1.8,38.66,True,recent
605,392,3,1.8,41.69,True,recent
241,338,3,1.8,37.42,True,recent
123,110,3,1.8,41.63,True,ancient
205,542,3,1.8,39.87,True,recent
79,286,3,1.8,41.82,True,recent
507,139,3,1.8,30.86,True,recent
542,512,3,1.8,43.39,True,recent
43,458,3,1.8,43.46,False,none
173,297,3,1.8,37.35,True,recent
348,256,3,1.8,40.28,True,ancient
266,94,3,1.8,41.2,True,recent
276,338,3,1.8,33.87,True,recent
36,205,3,1.8,43.63,False,none
333,375,3,1.8,44.99,True,recent
524,477,3,1.8,42.9,True,recent
424,22,3,1.8,30.89,True,recent
46,428,3,1.8,41.0,True,ancient
237,140,3,1.8,38.74,True,recent
171,173,3,1.8,42.43,True,recent
206,426,3,1.8,38.18,True,recent
53,459,3,1.8,36.41,False,none
130,352,3,1.8,46.16,True,recent
220,503,3,1.8,37.22,True,recent
563,638,3,1.8,42.41,True,recent
311,459,3,1.8,42.1,True,ancient
414,309,3,1.8,41.41,True,recent
311,189,3,1.8,41.38,True,recent
585,400,3,1.8,32.1,True,recent
12,572,3,1.8,36.39,False,none
162,20,3,1.8,41.88,True,recent
276,154,3,1.8,40.43,True,recent
172,338,3,1.8,40.18,True,recent
550,145,3,1.8,42.38,True,recent
37,373,3,1.8,34.89,True,recent
135,303,3,1.8,38.89,True,recent
581,90,3,1.8,42.57,True,recent
553,576,3,1.8,38.61,True,recent
552,305,3,1.8,30.66,True,recent
465,567,3,1.8,42.06,True,recent
189,280,3,1.8,31.55,True,recent
294,148,3,1.8,38.85,True,recent
22,398,3,1.8,35.13,True,ancient
590,127,3,1.8,39.34,True,recent
41,153,3,1.8,43.04,True,recent
357,184,3,1.8,33.46,True,recent
54,374,3,1.8,34.16,True,recent
335,269,3,1.8,32.94,True,ancient
111,529,3,1.8,33.98,True,recent
177,544,3,1.8,33.19,True,recent
66,100,3,1.8,32.26,True,recent
129,219,3,1.8,37.04,True,recent
114,487,3,1.8,31.87,True,recent
60,112,3,1.8,38.5,True,recent
63,536,3,1.8,41.2,False,none
59,61,3,1.8,37.97,True,recent
388,350,3,1.8,31.06,True,recent
296,80,3,1.8,36.47,True,recent
0,47,3,1.8,25.68,False,none
308,346,3,1.8,48.4,True,recent
322,339,3,1.8,29.64,True,recent
252,405,3,1.8,37.44,True,recent
39,401,3,1.8,37.84,True,ancient
269,24,3,1.8,35.73,True,recent
137,461,3,1.8,30.98,True,recent
383,317,3,1.8,28.7,True,recent
121,23,3,1.8,36.16,True,recent
97,439,3,1.8,40.25,True,recent
37,264,3,1.8,38.48,True,recent
508,436,3,1.8,34.77,True,recent
331,496,3,1.8,44.46,True,ancient
463,570,3,1.8,38.79,True,recent
133,387,3,1.8,32.95,True,recent
404,25,3,1.8,40.79,True,recent
265,270,3,1.8,34.73,True,recent
465,17,3,1.8,42.2,True,recent
623,323,3,1.8,31.06,True,recent
2,236,3,1.8,49.08,False,none
37,342,3,1.8,36.65,True,recent
326,223,3,1.8,44.84,True,recent
371,301,3,1.8,37.53,True,ancient
80,465,3,1.8,40.03,False,none
227,94,3,1.8,40.24,True,recent
195,36,3,1.8,43.12,True,recent
75,34,3,1.8,55.4,False,none
518,513,3,1.8,33.37,True,recent
186,92,3,1.8,35.17,True,ancient
213,356,3,1.8,51.67,True,recent
56,220,3,1.8,51.96,False,none
628,445,3,1.8,44.69,True,ancient
252,170,3,1.8,45.49,True,recent
65,165,3,1.8,53.7,True,recent
177,127,3,1.8,59.39,True,recent
5,443,3,1.8,51.8,True,ancient
625,454,3,1.8,49.6,True,ancient
445,586,3,1.8,54.92,True,recent
575,488,3,1.8,36.41,True,recent
274,417,3,1.8,43.24,True,recent
608,307,3,1.8,48.43,True,recent
624,14,3,1.8,44.14,True,recent
336,103,3,1.8,40.44,True,ancient
117,110,3,1.8,44.15,True,ancient
37,606,3,1.8,41.44,False,none
313,103,3,1.8,40.48,True,ancient
237,88,3,1.8,37.5,True,recent
620,234,3,1.8,52.38,True,recent
268,359,3,1.8,42.62,True,recent
610,78,3,1.8,45.41,True,ancient
516,405,3,1.8,45.05,True,recent
344,406,3,1.8,43.92,True,recent
260,615,3,1.8,45.88,True,ancient
536,417,3,1.8,55.34,True,recent
625,535,3,1.8,43.55,True,recent
19,410,3,1.8,52.86,True,ancient
135,380,3,1.8,49.59,True,recent
426,280,3,1.8,36.85,True,recent
595,276,3,1.8,49.33,True,recent
584,299,3,1.8,51.11,True,recent
572,166,3,1.8,48.54,True,recent
590,426,3,1.8,46.6,True,recent
592,286,3,1.8,45.66,True,recent
107,145,3,1.8,48.93,True,recent
523,325,3,1.8,45.36,True,recent
257,143,3,1.8,49.1,True,recent
151,419,3,1.8,58.96,True,recent
618,248,3,1.8,51.47,True,recent
68,257,3,1.8,51.73,True,recent
254,490,3,1.8,37.03,True,recent
587,149,3,1.8,46.7,True,recent
210,96,3,1.8,46.73,True,recent
537,112,3,1.8,43.01,True,recent
67,23,3,1.8,44.01,False,none
72,592,3,1.8,47.47,False,none
144,271,3,1.8,39.41,True,ancient
68,391,3,1.8,49.53,True,recent
639,42,3,1.8,45.17,True,recent
96,358,3,1.8,44.05,True,recent
94,288,3,1.8,38.29,True,recent
230,639,3,1.8,23.5,True,ancient
176,509,3,1.8,46.2,True,recent
311,387,3,1.8,45.2,True,recent
107,192,3,1.8,42.8,True,recent
228,316,3,1.8,45.92,True,recent
585,183,3,1.8,42.8,True,recent
501,384,3,1.8,40.44,True,recent
57,556,3,1.8,42.34,False,none
565,72,3,1.8,42.38,True,ancient
281,472,3,1.8,38.61,True,ancient
47,509,3,1.8,39.57,False,none
113,615,3,1.8,41.1,False,none
8,369,3,1.8,43.76,True,recent
341,455,3,1.8,41.44,True,ancient
64,237,3,1.8,45.4,True,recent
107,36,3,1.8,43.92,True,recent
492,530,3,1.8,51.9,True,recent
180,439,3,1.8,47.26,True,recent
161,61,3,1.8,41.0,True,recent
36,425,3,1.8,48.71,True,ancient
513,144,3,1.8,37.87,True,recent
271,358,3,1.8,48.78,True,recent
131,606,3,1.8,43.93,True,recent
434,57,3,1.8,47.74,True,recent
433,565,3,1.8,46.31,True,recent
117,337,3,1.8,47.97,True,recent
525,129,3,1.8,51.83,True,recent
96,35,3,1.8,47.27,True,recent
494,434,3,1.8,52.61,True,recent
114,396,3,1.8,42.09,True,recent
65,42,3,1.8,41.22,False,none
255,87,3,1.8,46.53,True,recent
292,265,3,1.8,44.29,True,ancient
231,23,3,1.8,44.24,True,recent
111,589,3,1.8,36.63,True,recent
531,138,3,1.8,31.26,True,recent
90,77,3,1.8,33.85,True,recent
472,390,3,1.8,27.86,True,recent
450,595,3,1.8,26.12,True,recent
468,367,3,1.8,27.06,True,recent
87,514,3,1.8,32.55,True,recent
187,304,3,1.8,22.76,True,recent
160,577,3,1.8,24.34,True,recent
522,109,3,1.8,23.39,True,recent
235,548,3,1.8,29.18,True,ancient
349,396,3,1.8,28.1,True,recent
58,49,3,1.8,27.38,False,none
226,111,3,1.8,23.42,True,recent
190,496,3,1.8,24.81,True,recent
273,41,3,1.8,20.13,True,recent
319,461,3,1.8,21.11,True,ancient
188,28,3,1.8,26.52,True,recent
168,416,3,1.8,25.84,True,recent
384,363,3,1.8,23.67,True,recent
449,600,3,1.8,23.04,True,recent
463,403,3,1.8,25.09,True,recent
141,557,3,1.8,26.66,True,recent
392,339,3,1.8,21.63,True,recent
305,3,3,1.8,27.26,True,recent
341,188,3,1.8,27.66,True,recent
160,585,3,1.8,27.47,True,recent
518,167,3,1.8,33.87,True,recent
477,332,3,1.8,24.49,True,recent
281,604,3,1.8,27.51,True,ancient
438,315,3,1.8,31.24,True,recent
58,20,3,1.8,30.78,False,none
296,103,3,1.8,32.21,True,recent
83,318,3,1.8,22.56,True,recent
0,119,3,1.8,23.17,False,none
639,106,3,1.8,26.98,True,recent
129,394,3,1.8,26.22,True,recent
253,25,3,1.8,31.62,True,recent
89,634,3,1.8,25.89,False,none
441,13,3,1.8,26.06,True,recent
105,236,3,1.8,33.21,True,ancient
202,75,3,1.8,21.44,True,recent
175,324,3,1.8,24.93,True,recent
199,366,3,1.8,31.58,True,recent
286,479,3,1.8,29.42,True,ancient
147,143,3,1.8,26.95,True,recent
603,471,3,1.8,25.43,True,ancient
381,296,3,1.8,21.31,True,ancient
593,443,3,1.8,22.13,True,ancient
540,491,3,1.8,24.34,True,recent
362,261,3,1.8,27.39,True,ancient
617,313,3,1.8,21.13,True,recent
78,61,3,1.8,24.07,True,recent
53,604,3,1.8,21.28,False,none
624,631,3,1.8,25.73,True,recent
374,318,3,1.8,24.22,True,recent
607,342,3,1.8,21.17,True,recent
136,618,3,1.8,20.16,False,none
581,639,3,1.8,21.97,True,recent
141,238,3,1.8,21.46,True,ancient
226,289,3,1.8,20.17,True,recent
161,333,3,1.8,24.15,True,recent
594,348,3,1.8,22.39,True,recent
252,384,3,1.8,23.6,True,recent
346,56,3,1.8,20.44,True,ancient
508,611,3,1.8,40.37,True,recent
497,14,3,1.8,23.58,True,recent
47,139,3,1.8,25.35,True,recent
73,523,3,1.8,23.78,False,none
553,80,3,1.8,23.75,True,ancient
144,114,3,1.8,26.27,True,ancient
171,159,3,1.8,29.14,True,recent
176,46,3,1.8,29.55,True,recent
511,57,3,1.8,27.96,True,recent
293,429,3,1.8,21.33,True,recent
375,510,3,1.8,23.68,True,recent
19,218,3,1.8,27.55,False,none
474,574,3,1.8,24.56,True,recent
576,397,3,1.8,20.61,True,recent
154,504,3,1.8,21.89,True,recent
263,306,3,1.8,22.39,True,recent
162,360,3,1.8,25.6,True,recent
103,176,3,1.8,20.45,True,recent
336,54,3,1.8,27.67,True,ancient
429,309,3,1.8,21.55,True,recent
409,355,3,1.8,20.96,True,recent
315,417,3,1.8,21.27,True,recent
17,341,3,1.8,21.38,True,recent
503,61,3,1.8,25.86,True,recent
263,453,3,1.8,33.44,True,recent
227,240,3,1.8,32.48,True,recent
345,214,3,1.8,34.22,True,recent
336,275,3,1.8,38.83,True,ancient
